202.38.120.210,134217990,1393728000,-1,-1,-1,-1
202.38.120.210,134217990,1393728060,-1,-1,-1,-1
202.112.36.29,118,1393727880,0,0,4968,108
202.112.36.29,118,1393727940,0,0,8234,179
202.38.120.210,117,1393728000,0,0,0,0
202.38.120.210,117,1393728060,0,0,0,0
202.112.36.29,28,1393727880,-1,-1,-1,-1
202.112.36.29,28,1393727940,-1,-1,-1,-1
202.38.120.210,536871169,1393728000,-1,-1,-1,-1
202.38.120.210,536871169,1393728060,-1,-1,-1,-1
202.112.36.29,122,1393727880,303948,1814,63396586,372197
202.112.36.29,122,1393727940,339248,1753,59299350,332817
202.38.120.210,141,1393728000,3261093942,3842085,4120890914,4107616
202.38.120.210,141,1393728060,2941579113,3647174,3971932364,4002772
202.112.36.29,119,1393727880,192,5,55738,1212
202.112.36.29,119,1393727940,90422,79,74505,1563
202.38.120.215,134,1393728000,6461617,8561,6019949,8185
202.38.120.215,134,1393728060,2458212,3390,1863131,3008
202.112.36.29,133,1393727880,2748,26,2778,27
202.112.36.29,133,1393727940,2696,28,2678,28
202.38.120.215,536871425,1393728000,-1,-1,-1,-1
202.112.36.29,117,1393727940,237998939,504946,580604,7675
202.38.120.215,536871425,1393728060,-1,-1,-1,-1
202.112.36.29,115,1393727880,-1,-1,-1,-1
202.112.36.29,115,1393727940,-1,-1,-1,-1
202.38.120.215,536871553,1393728000,-1,-1,-1,-1
202.38.120.215,536871553,1393728060,-1,-1,-1,-1
202.112.36.29,120,1393727880,0,0,6762,147
202.112.36.29,120,1393727940,0,0,7038,153
202.38.120.215,44,1393728000,-1,-1,-1,-1
202.38.120.215,44,1393728060,-1,-1,-1,-1
202.112.36.29,132,1393727880,4311416,4237,231575,2342
202.112.36.29,132,1393727940,8292492,7073,247973,3918
202.38.120.215,268435718,1393728000,-1,-1,-1,-1
202.38.120.215,268435718,1393728060,-1,-1,-1,-1
202.112.36.29,64,1393727880,515307,3342,5308687,5126
202.112.36.29,64,1393727940,846547,2656,2377802,2999
202.38.120.215,67109126,1393728000,-1,-1,-1,-1
202.38.120.215,67109126,1393728060,-1,-1,-1,-1
202.112.36.29,24,1393727880,294478716,594982,5194314,37071
202.112.36.29,24,1393727940,278685625,565112,5481843,37745
202.38.120.215,116,1393728000,4465857865,5031957,5915790748,5996641
202.38.120.215,116,1393728060,4173292651,4809262,5544385352,5708636
202.112.36.29,123,1393727880,-1,-1,-1,-1
202.112.36.29,123,1393727940,-1,-1,-1,-1
202.38.120.215,402653446,1393728000,-1,-1,-1,-1
202.38.120.215,402653446,1393728060,-1,-1,-1,-1
202.112.36.29,62,1393727880,25664,297,25532,349
202.112.36.29,62,1393727940,23825,263,26490,376
202.38.120.215,46,1393728000,-1,-1,-1,-1
202.38.120.215,46,1393728060,-1,-1,-1,-1
202.38.120.205,1795,1393727880,-1,-1,-1,-1
202.38.120.205,1795,1393727940,-1,-1,-1,-1
202.38.120.215,47,1393728000,-1,-1,-1,-1
202.38.120.215,47,1393728060,-1,-1,-1,-1
202.38.120.205,134,1393727880,-1,-1,-1,-1
202.38.120.205,134,1393727940,-1,-1,-1,-1
202.38.120.215,139,1393728000,5847841546,5866392,4625107414,5110370
202.38.120.215,139,1393728060,5472730557,5591866,4382938014,4912847
202.38.120.205,38,1393727880,-1,-1,-1,-1
202.38.120.205,38,1393727940,-1,-1,-1,-1
202.38.120.215,119,1393728000,0,0,0,0
202.38.120.215,119,1393728060,0,0,0,0
202.38.120.205,144,1393727880,-1,-1,-1,-1
202.38.120.205,144,1393727940,-1,-1,-1,-1
202.38.120.215,120,1393728000,0,0,0,0
202.38.120.215,120,1393728060,0,0,0,0
202.38.120.205,44,1393727880,-1,-1,-1,-1
202.38.120.205,44,1393727940,-1,-1,-1,-1
202.38.120.215,536871169,1393728000,-1,-1,-1,-1
202.38.120.215,536871169,1393728060,-1,-1,-1,-1
202.38.120.205,149,1393727880,4488310379,4560584,4731428043,5137008
202.38.120.205,149,1393727940,3954677504,3976475,4503583933,4717654
202.38.120.215,48,1393728000,-1,-1,-1,-1
202.38.120.215,48,1393728060,-1,-1,-1,-1
202.38.120.205,43,1393727880,-1,-1,-1,-1
202.38.120.205,43,1393727940,-1,-1,-1,-1
219.243.214.210,304,1393728000,-1,-1,-1,-1
219.243.214.210,304,1393728060,-1,-1,-1,-1
202.38.120.205,140,1393727880,-1,-1,-1,-1
202.38.120.205,140,1393727940,-1,-1,-1,-1
219.243.214.210,101,1393728000,-1,-1,-1,-1
219.243.214.210,101,1393728060,-1,-1,-1,-1
202.38.120.205,1792,1393727880,-1,-1,-1,-1
202.38.120.205,1792,1393727940,-1,-1,-1,-1
219.243.214.210,303,1393728000,-1,-1,-1,-1
219.243.214.210,303,1393728060,-1,-1,-1,-1
202.38.120.205,45,1393727880,-1,-1,-1,-1
202.38.120.205,45,1393727940,-1,-1,-1,-1
219.243.214.210,301,1393728000,-1,-1,-1,-1
219.243.214.210,301,1393728060,-1,-1,-1,-1
202.38.120.205,145,1393727880,50606184019,59193063,72003258455,70610290
202.38.120.205,145,1393727940,49699313391,58682747,71429756671,69427774
219.243.214.210,403,1393728000,-1,-1,-1,-1
219.243.214.210,403,1393728060,-1,-1,-1,-1
202.38.120.205,161,1393727880,68788847913,68454895,47375936484,56444769
202.38.120.205,161,1393727940,68279292177,67343167,46167001741,55830112
219.243.214.210,401,1393728000,-1,-1,-1,-1
219.243.214.210,401,1393728060,-1,-1,-1,-1
202.38.120.205,47,1393727880,-1,-1,-1,-1
202.38.120.205,47,1393727940,-1,-1,-1,-1
219.243.214.210,402,1393728000,-1,-1,-1,-1
219.243.214.210,402,1393728060,-1,-1,-1,-1
202.38.120.205,1280,1393727880,-1,-1,-1,-1
202.38.120.205,1280,1393727940,-1,-1,-1,-1
219.243.214.210,302,1393728000,-1,-1,-1,-1
219.243.214.210,302,1393728060,-1,-1,-1,-1
202.38.120.205,130,1393727880,-1,-1,-1,-1
202.112.23.254,18,1393728000,-1,-1,-1,-1
202.38.120.205,130,1393727940,-1,-1,-1,-1
202.112.23.254,18,1393728060,-1,-1,-1,-1
202.38.120.225,44,1393728000,-1,-1,-1,-1
202.38.120.205,29,1393727880,-1,-1,-1,-1
202.38.120.225,44,1393728060,-1,-1,-1,-1
202.38.120.205,29,1393727940,-1,-1,-1,-1
202.38.120.225,45,1393728000,-1,-1,-1,-1
202.38.120.225,45,1393728060,-1,-1,-1,-1
202.38.120.205,1793,1393727880,-1,-1,-1,-1
202.38.120.205,1793,1393727940,-1,-1,-1,-1
202.38.120.225,46,1393728000,-1,-1,-1,-1
202.38.120.225,46,1393728060,-1,-1,-1,-1
202.38.120.205,148,1393727880,4790,46,3258,30
202.38.120.205,148,1393727940,4822,45,2953,30
2001:da8:1:515::2,58,1393728000,83078,275,55887,356
2001:da8:1:515::2,58,1393728060,96778,352,81250,456
202.38.120.205,1024,1393727880,-1,-1,-1,-1
202.38.120.205,1024,1393727940,-1,-1,-1,-1
202.38.120.199,44,1393728000,-1,-1,-1,-1
202.38.120.199,44,1393728060,-1,-1,-1,-1
202.38.120.199,116,1393728000,10146591488,12645789,15690050552,14495435
202.38.120.199,116,1393728060,10117590633,12716120,15668171439,14361058
202.38.120.205,42,1393727880,-1,-1,-1,-1
202.38.120.205,42,1393727940,-1,-1,-1,-1
202.38.120.199,256,1393728000,-1,-1,-1,-1
202.38.120.199,256,1393728060,-1,-1,-1,-1
202.38.120.205,136,1393727880,-1,-1,-1,-1
202.38.120.205,136,1393727940,-1,-1,-1,-1
202.38.120.199,118,1393728000,3190,32,2800,31
202.38.120.199,118,1393728060,3490,37,3802,36
202.38.120.205,138,1393727880,-1,-1,-1,-1
202.38.120.205,138,1393727940,-1,-1,-1,-1
202.38.120.199,142,1393728000,25027226259,25207624,20135147802,23181493
202.38.120.199,142,1393728060,25206210650,25372021,20237464598,23215770
202.38.120.205,2048,1393727880,-1,-1,-1,-1
202.38.120.205,2048,1393727940,-1,-1,-1,-1
202.38.120.199,45,1393728000,-1,-1,-1,-1
202.38.120.199,45,1393728060,-1,-1,-1,-1
202.38.120.205,768,1393727880,-1,-1,-1,-1
202.38.120.205,768,1393727940,-1,-1,-1,-1
202.38.120.199,46,1393728000,-1,-1,-1,-1
202.38.120.199,46,1393728060,-1,-1,-1,-1
202.38.120.205,132,1393727880,-1,-1,-1,-1
202.38.120.205,132,1393727940,-1,-1,-1,-1
202.38.120.199,47,1393728000,-1,-1,-1,-1
202.38.120.199,47,1393728060,-1,-1,-1,-1
202.38.120.205,1794,1393727880,-1,-1,-1,-1
202.38.120.205,1794,1393727940,-1,-1,-1,-1
202.38.120.205,48,1393727880,-1,-1,-1,-1
202.38.120.205,48,1393727940,-1,-1,-1,-1
202.38.120.199,259,1393728000,-1,-1,-1,-1
202.38.120.199,259,1393728060,-1,-1,-1,-1
202.38.120.214,536871425,1393727880,-1,-1,-1,-1
202.38.120.214,536871425,1393727940,-1,-1,-1,-1
202.38.120.199,257,1393728000,-1,-1,-1,-1
202.38.120.199,257,1393728060,-1,-1,-1,-1
202.38.120.214,536871553,1393727880,-1,-1,-1,-1
202.38.120.214,536871553,1393727940,-1,-1,-1,-1
202.38.120.199,258,1393728000,-1,-1,-1,-1
202.38.120.199,258,1393728060,-1,-1,-1,-1
202.38.120.214,44,1393727880,-1,-1,-1,-1
202.38.120.214,44,1393727940,-1,-1,-1,-1
202.38.120.199,117,1393728000,17742446480,18864629,17271437527,19191745
202.38.120.199,117,1393728060,17749264323,18701624,17347048376,19356467
202.38.120.214,67109126,1393727880,-1,-1,-1,-1
202.38.120.214,67109126,1393727940,-1,-1,-1,-1
202.38.120.199,2048,1393728000,-1,-1,-1,-1
202.38.120.199,2048,1393728060,-1,-1,-1,-1
202.38.120.214,116,1393727880,7899828341,7602239,5585539660,7066025
202.38.120.214,116,1393727940,7548098175,7280437,5357746950,6740702
202.38.120.199,1536,1393728000,-1,-1,-1,-1
202.38.120.199,1536,1393728060,-1,-1,-1,-1
202.38.120.214,201326854,1393727880,-1,-1,-1,-1
202.38.120.214,201326854,1393727940,-1,-1,-1,-1
202.38.120.199,120,1393728000,72,6,2934,35
202.38.120.199,120,1393728060,72,6,2156,25
202.38.120.214,45,1393727880,-1,-1,-1,-1
202.38.120.214,45,1393727940,-1,-1,-1,-1
202.38.120.199,768,1393728000,-1,-1,-1,-1
202.38.120.199,768,1393728060,-1,-1,-1,-1
202.38.120.214,46,1393727880,-1,-1,-1,-1
202.38.120.214,46,1393727940,-1,-1,-1,-1
210.25.189.3,57,1393728000,43641334,36095,34554,34
210.25.189.3,57,1393728060,32810172,28972,34020,32
202.38.120.214,119,1393727880,0,0,0,0
202.38.120.214,119,1393727940,0,0,0,0
210.25.189.3,14,1393728000,193233978,400903,241501,4016
210.25.189.3,14,1393728060,181521428,376603,226913,3772
202.38.120.214,120,1393727880,0,0,0,0
202.38.120.214,120,1393727940,0,0,0,0
210.25.189.3,17,1393728000,31762485587,89454819,46123219956,58607706
210.25.189.3,17,1393728060,27500558423,77106692,39832533576,50360443
202.38.120.214,536871169,1393727880,-1,-1,-1,-1
202.38.120.214,536871169,1393727940,-1,-1,-1,-1
210.25.189.3,15,1393728000,260,2,3350,16
210.25.189.3,15,1393728060,0,0,2211,21
202.38.120.214,738197766,1393727880,-1,-1,-1,-1
202.38.120.214,738197766,1393727940,-1,-1,-1,-1
210.25.189.3,16,1393728000,-1,-1,-1,-1
210.25.189.3,16,1393728060,-1,-1,-1,-1
202.38.120.214,141,1393727880,5339664348,6750776,7813979243,7425239
202.38.120.214,141,1393727940,5244680410,6524019,7515941298,7178219
210.25.189.3,44,1393728000,-1,-1,-1,-1
210.25.189.3,44,1393728060,-1,-1,-1,-1
203.91.120.1,51,1393727880,-1,-1,-1,-1
203.91.120.1,51,1393727940,-1,-1,-1,-1
210.25.189.3,720,1393728000,-1,-1,-1,-1
210.25.189.3,720,1393728060,-1,-1,-1,-1
203.91.120.1,52,1393727880,-1,-1,-1,-1
203.91.120.1,52,1393727940,-1,-1,-1,-1
210.25.189.3,721,1393728000,-1,-1,-1,-1
210.25.189.3,721,1393728060,-1,-1,-1,-1
202.38.120.228,70,1393727880,-1,-1,-1,-1
202.38.120.228,70,1393727940,-1,-1,-1,-1
210.25.189.3,56,1393728000,5335,67,1966,13
210.25.189.3,56,1393728060,5767,71,2188,15
202.38.120.228,78,1393727880,-1,-1,-1,-1
202.38.120.228,78,1393727940,-1,-1,-1,-1
210.25.189.3,730,1393728000,-1,-1,-1,-1
210.25.189.3,730,1393728060,-1,-1,-1,-1
202.38.120.228,40,1393727880,-1,-1,-1,-1
202.38.120.228,40,1393727940,-1,-1,-1,-1
210.25.189.3,46,1393728000,0,0,0,0
210.25.189.3,46,1393728060,0,0,0,0
202.38.120.228,69,1393727880,-1,-1,-1,-1
202.38.120.228,69,1393727940,-1,-1,-1,-1
210.25.189.3,47,1393728000,4092387885,4514625,304843720,713458
210.25.189.3,47,1393728060,3887251867,4315682,255162151,686205
202.38.120.228,54,1393727880,-1,-1,-1,-1
202.38.120.228,54,1393727940,-1,-1,-1,-1
210.25.189.3,19,1393728000,16387715867,22588779,14375565863,41112369
210.25.189.3,19,1393728060,14188698054,19383060,12457802157,35058906
202.38.120.228,71,1393727880,-1,-1,-1,-1
202.38.120.228,71,1393727940,-1,-1,-1,-1
210.25.189.3,726,1393728000,-1,-1,-1,-1
210.25.189.3,726,1393728060,-1,-1,-1,-1
202.38.120.220,44,1393727880,-1,-1,-1,-1
202.38.120.220,44,1393727940,-1,-1,-1,-1
210.25.189.3,728,1393728000,3847289373,4250483,301457754,698360
210.25.189.3,728,1393728060,3737085260,4161852,262305403,695916
202.38.120.220,45,1393727880,-1,-1,-1,-1
202.38.120.220,45,1393727940,-1,-1,-1,-1
210.25.189.3,727,1393728000,226219499,243641,1177624,11346
210.25.189.3,727,1393728060,238731400,251464,1149212,10115
202.38.120.220,29,1393727880,-1,-1,-1,-1
202.38.120.220,29,1393727940,-1,-1,-1,-1
210.25.189.3,653,1393728000,-1,-1,-1,-1
210.25.189.3,653,1393728060,-1,-1,-1,-1
210.25.189.3,12,1393728000,6390556435,5457484,416188366,1113384
210.25.189.3,12,1393728060,6412989929,5478482,433564345,1114283
210.25.189.3,624,1393728000,0,0,0,0
210.25.189.3,624,1393728060,0,0,0,0
210.25.189.3,719,1393728000,-1,-1,-1,-1
210.25.189.3,719,1393728060,-1,-1,-1,-1
210.25.189.3,13,1393728000,-1,-1,-1,-1
210.25.189.3,13,1393728060,-1,-1,-1,-1
210.25.189.3,54,1393728000,935465554,1380636,777693533,2524863
210.25.189.3,54,1393728060,949987266,1410105,792090705,2636288
210.25.189.3,72,1393728000,4054,61,370,3
210.25.189.3,72,1393728060,3960,60,78,1
210.25.189.3,18,1393728000,16413675003,23078735,14375562529,42991577
210.25.189.3,18,1393728060,14189421524,19849706,12457814260,37353070
210.25.189.3,55,1393728000,323910529,491058,345180605,637969
210.25.189.3,55,1393728060,321022432,494126,360985399,667382
210.25.189.3,731,1393728000,-1,-1,-1,-1
210.25.189.3,731,1393728060,-1,-1,-1,-1
210.25.189.3,641,1393728000,0,0,0,0
210.25.189.3,641,1393728060,0,0,0,0
210.25.189.3,71,1393728000,7184599,8594,6941,64
210.25.189.3,71,1393728060,10054797,10497,9883,100
202.38.120.204,515,1393728000,-1,-1,-1,-1
202.38.120.204,515,1393728060,-1,-1,-1,-1
202.38.120.204,144,1393728000,33958968777,37527175,36354794836,39559791
202.38.120.204,144,1393728060,33255191958,36599099,36056228022,39063617
202.38.120.204,49,1393728000,-1,-1,-1,-1
202.38.120.204,49,1393728060,-1,-1,-1,-1
202.38.120.204,145,1393728000,35854062649,38788299,33925413657,37020962
202.38.120.204,145,1393728060,36925848029,39665976,34215741810,37316633
202.38.120.204,47,1393728000,-1,-1,-1,-1
202.38.120.204,47,1393728060,-1,-1,-1,-1
202.38.120.204,1024,1393728000,-1,-1,-1,-1
202.38.120.204,1024,1393728060,-1,-1,-1,-1
202.38.120.204,512,1393728000,-1,-1,-1,-1
202.38.120.204,512,1393728060,-1,-1,-1,-1
202.38.120.204,514,1393728000,-1,-1,-1,-1
202.38.120.204,514,1393728060,-1,-1,-1,-1
202.38.120.204,513,1393728000,-1,-1,-1,-1
202.38.120.204,513,1393728060,-1,-1,-1,-1
202.38.120.204,1536,1393728000,-1,-1,-1,-1
202.38.120.204,1536,1393728060,-1,-1,-1,-1
202.38.120.204,120,1393728000,-1,-1,-1,-1
202.38.120.204,120,1393728060,-1,-1,-1,-1
202.38.120.204,125,1393728000,84,7,2849,33
202.38.120.204,125,1393728060,72,6,2567,29
202.38.120.204,48,1393728000,-1,-1,-1,-1
202.38.120.204,48,1393728060,-1,-1,-1,-1
202.38.120.204,123,1393728000,0,0,0,0
202.38.120.204,123,1393728060,0,0,0,0
210.25.189.67,14,1393728000,1978284,12920,24513497,31619
210.25.189.67,14,1393728060,3387003,12343,12616760,21498
210.25.189.67,17,1393728000,7417389366,8331848,7152819237,8240642
210.25.189.67,17,1393728060,7419095092,8252655,7194543966,8316228
210.25.189.67,15,1393728000,38726726,147599,246845670,267904
210.25.189.67,15,1393728060,53366447,171903,289253790,304000
210.25.189.67,16,1393728000,4286,37,1392931,5260
210.25.189.67,16,1393728060,5118,46,1368134,5600
210.25.189.67,4,1393728000,2186710528,2878202,4778829182,3460108
210.25.189.67,4,1393728060,2095149640,2838526,4725273304,3402379
210.25.189.67,26,1393728000,-1,-1,-1,-1
210.25.189.67,26,1393728060,-1,-1,-1,-1
210.25.189.67,3,1393728000,31668293523,29161789,11934809907,20865612
210.25.189.67,3,1393728060,31392998248,28866362,11677800007,20834148
210.25.189.67,2,1393728000,25098854,40888,60597890,76768
210.25.189.67,2,1393728060,15552451,31912,40969153,59165
210.25.189.67,21,1393728000,56034,515,2161724,5718
210.25.189.67,21,1393728060,29634,250,1675000,5419
210.25.189.67,19,1393728000,0,0,0,0
210.25.189.67,19,1393728060,0,0,0,0
210.25.189.67,5,1393728000,26812219398,27461792,25769205764,28022031
210.25.189.67,5,1393728060,26051483955,26955678,26107260726,28006741
210.25.189.67,34,1393728000,-1,-1,-1,-1
210.25.189.67,34,1393728060,-1,-1,-1,-1
210.25.189.67,9,1393728000,2081848382,3333234,4785553825,4625616
210.25.189.67,9,1393728060,1567513164,3041819,4638705697,4454212
210.25.189.67,1,1393728000,3710,30,1303701,4260
210.25.189.67,1,1393728060,4098,34,1256386,4383
210.25.189.67,29,1393728000,0,0,0,0
210.25.189.67,29,1393728060,0,0,0,0
210.25.189.67,25,1393728000,-1,-1,-1,-1
210.25.189.67,25,1393728060,-1,-1,-1,-1
210.25.189.67,32,1393728000,-1,-1,-1,-1
210.25.189.67,32,1393728060,-1,-1,-1,-1
210.25.189.67,6,1393728000,41727592231,50494744,51719355158,52728233
210.25.189.67,6,1393728060,42465020658,50856618,50857217102,52171622
210.25.189.67,33,1393728000,-1,-1,-1,-1
210.25.189.67,33,1393728060,-1,-1,-1,-1
210.25.189.67,31,1393728000,-1,-1,-1,-1
210.25.189.67,31,1393728060,-1,-1,-1,-1
210.25.189.67,13,1393728000,-1,-1,-1,-1
210.25.189.67,13,1393728060,-1,-1,-1,-1
210.25.189.67,20,1393728000,0,0,0,0
210.25.189.67,20,1393728060,0,0,0,0
210.25.189.67,18,1393728000,174787,1382,2822456,5841
210.25.189.67,18,1393728060,404003,4258,11149398,11514
202.38.120.211,536871425,1393728000,-1,-1,-1,-1
202.38.120.211,536871425,1393728060,-1,-1,-1,-1
202.38.120.211,44,1393728000,-1,-1,-1,-1
202.38.120.211,44,1393728060,-1,-1,-1,-1
202.38.120.211,268435718,1393728000,-1,-1,-1,-1
202.38.120.211,268435718,1393728060,-1,-1,-1,-1
202.38.120.211,67109126,1393728000,-1,-1,-1,-1
202.38.120.211,67109126,1393728060,-1,-1,-1,-1
202.38.120.211,335544582,1393728000,-1,-1,-1,-1
202.38.120.211,335544582,1393728060,-1,-1,-1,-1
202.38.120.211,118,1393728000,0,0,0,0
202.38.120.211,118,1393728060,0,0,0,0
202.38.120.211,142,1393728000,25840885279,30800992,31478365008,31517650
202.38.120.211,142,1393728060,24704428190,30739208,30266218221,31064206
202.38.120.211,45,1393728000,-1,-1,-1,-1
202.38.120.211,45,1393728060,-1,-1,-1,-1
202.38.120.211,46,1393728000,-1,-1,-1,-1
202.38.120.211,46,1393728060,-1,-1,-1,-1
202.38.120.211,47,1393728000,-1,-1,-1,-1
202.38.120.211,47,1393728060,-1,-1,-1,-1
202.38.120.211,536871809,1393728000,-1,-1,-1,-1
202.38.120.211,536871809,1393728060,-1,-1,-1,-1
202.38.120.211,119,1393728000,0,0,0,0
